
filename,"10.1021Je800900a.Isotherm39"
18,"0.00174724","1","0.0570637","0.0570637"
19,"0.00207801","1","0.0623003","0.0623003"
20,"0.0024184","1","0.068019","0.068019"
21,"0.00287623","1","0.0753564","0.0753564"
22,"0.00334739","1","0.0822716","0.0822716"
23,"0.00389572","1","0.0911486","0.0911486"
24,"0.00463321","1","0.099513","0.099513"
25,"0.00551031","1","0.108647","0.108647"
26,"0.00641297","1","0.118619","0.118619"
27,"0.00762699","1","0.129505","0.129505"
28,"0.00907083","1","0.143476","0.143476"
29,"0.010788","1","0.156644","0.156644"
30,"0.0125552","1","0.171022","0.171022"
31,"0.015935","1","0.189471","0.189471"
32,"0.0189516","1","0.206861","0.206861"
33,"0.0225393","1","0.225847","0.225847"
34,"0.0268062","1","0.246575","0.246575"
35,"0.0325792","1","0.269206","0.269206"
36,"0.0387467","1","0.293914","0.293914"
37,"0.0513556","1","0.335293","0.335293"
38,"0.0610776","1","0.366066","0.366066"
39,"0.07264","1","0.393857","0.393857"
40,"0.088284","1","0.430006","0.430006"
41,"0.107298","1","0.462652","0.462652"
42,"0.139165","1","0.520118","0.520118"
43,"0.169138","1","0.559604","0.559604"
44,"0.201155","1","0.602089","0.602089"
45,"0.244478","1","0.6478","0.6478"
46,"0.297126","1","0.69698","0.69698"
47,"0.353378","1","0.749894","0.749894"
48,"0.429477","1","0.806826","0.806826"
49,"0.521975","1","0.868079","0.868079"
50,"0.634381","1","0.920414","0.920414"
51,"0.77101","1","0.990291","0.990291"
