
filename,"10.1021Je800900a.Isotherm33"
37,"0.0742315","1","1.12971","1.12971"
38,"0.0902182","1","1.19782","1.19782"
39,"0.107298","1","1.28875","1.28875"
40,"0.205561","1","1.58181","1.58181"
41,"0.249833","1","1.67717","1.67717"
42,"0.303634","1","1.8045","1.8045"
43,"0.369029","1","1.91329","1.91329"
44,"0.448497","1","2.02863","2.02863"
45,"0.545092","1","2.15093","2.15093"
46,"0.662491","1","2.28061","2.28061"
47,"0.805156","1","2.4181","2.4181"
