
filename,"10.1021Je800900a.Isotherm25"
34,"0.0524807","1","5.02656","5.02656"
35,"0.0637832","1","5.25217","5.25217"
36,"0.079218","1","5.48791","5.48791"
37,"0.0962784","1","5.73423","5.73423"
38,"0.119578","1","5.90454","5.90454"
39,"0.145328","1","6.07992","6.07992"
40,"0.180497","1","6.26051","6.26051"
41,"0.219371","1","6.54151","6.54151"
42,"0.272452","1","6.73581","6.73581"
43,"0.331131","1","6.93589","6.93589"
44,"0.411263","1","7.1419","7.1419"
45,"0.499827","1","7.35402","7.35402"
46,"0.607477","1","7.46244","7.46244"
47,"0.754484","1","7.6841","7.6841"
48,"0.916959","1","8.02899","8.02899"
