
filename,"10.1021Je800900a.Isotherm35"
32,"0.0245803","1","0.483417","0.483417"
33,"0.0292336","1","0.527786","0.527786"
34,"0.0347677","1","0.567854","0.567854"
35,"0.048123","1","0.6478","0.6478"
36,"0.0572331","1","0.69698","0.69698"
37,"0.0695589","1","0.76095","0.76095"
38,"0.0942146","1","0.855467","0.855467"
39,"0.114504","1","0.920414","0.920414"
40,"0.139165","1","0.990291","0.990291"
41,"0.184451","1","1.09712","1.09712"
42,"0.224176","1","1.16326","1.16326"
43,"0.284525","1","1.27003","1.27003"
44,"0.345796","1","1.3466","1.3466"
45,"0.420272","1","1.44883","1.44883"
46,"0.510787","1","1.53618","1.53618"
47,"0.620783","1","1.6528","1.6528"
48,"0.754484","1","1.75244","1.75244"
